movie_id,title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_str,pseudo_plot,tokens,tokens_genre_only,overview,keywords,cast,director,success
323,Dante's Peak (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action Thriller,Dante's Peak (1997) Action Thriller,"{""dante's"", 'Thriller', 'peak', 'Action'}","{'Thriller', 'Action'}","Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",rescue small town helicopter lava mayor evacuation natural disaster motel volcano lovers partnership volcanology disaster cabin explosion scientist seismograph volcanic eruption rowboat catastrophe disaster movie acid county fair abandoned mine volcanic ash,Pierce Brosnan Linda Hamilton Arabella Field,Roger Donaldson,True
324,Lost Highway (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mystery,Lost Highway (1997) Mystery,"{'lost', 'highway', 'Mystery'}",{'Mystery'},"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.","prison pornography jealousy dreams dual identity nightmare police sexual frustration gangster insanity paranoia prison cell eroticism bedroom violent husband headache motel transformation death row jazz singer or musician highway car mechanic hallucination suspicion identity crisis surrealism car crash murder los angeles, california doppelgänger videotape mysterious fugue state",Patricia Arquette Bill Pullman Balthazar Getty,David Lynch,True
325,Crash (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Drama Thriller,Crash (1996) Drama Thriller,"{'Thriller', 'Drama', 'crash'}","{'Thriller', 'Drama'}","After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims, and he begins to use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",dying and death adultery husband wife relationship based on novel or book sexual obsession pain sadism sexuality obsession fetish eroticism car journey fetishism wound masochism deceived husband cult hospital car accident car wreck anti-social behaviour romantic symphoriphilia,James Spader Holly Hunter Elias Koteas,David Cronenberg,True
326,G.I. Jane (1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Action Drama War,G.I. Jane (1997) Action Drama War,"{'Drama', 'jane', 'Action', 'g.i.', 'War'}","{'War', 'Drama', 'Action'}","In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",gulf war helicopter middle east libya u.s. navy sexism naval officer sexual harassment feminist u.s. navy seal drill instructor military against the odds u.s. senator us military military training reconnaissance sexual discrimination proving oneself political women in the military woman in a man's world military tradition one of the guys physical training military exercises seal team,Demi Moore Viggo Mortensen Morris Chestnut,Ridley Scott,True
327,Cop Land (1997),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Crime Drama Mystery,Cop Land (1997) Crime Drama Mystery,"{'Crime', 'land', 'Drama', 'cop', 'Mystery'}","{'Crime', 'Drama', 'Mystery'}","Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",new york city corruption new jersey police handcuffs fbi bridge car crash murder arson organized crime bad cop dirty cop internal affairs police corruption car accident nypd world trade center curious neo-noir,Sylvester Stallone Harvey Keitel Ray Liotta,James Mangold,True
328,Conspiracy Theory (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Action Mystery Romance Thriller,Conspiracy Theory (1997) Action Mystery Romance Thriller,"{'theory', 'Thriller', 'Romance', 'Action', 'conspiracy', 'Mystery'}","{'Thriller', 'Mystery', 'Romance', 'Action'}","A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",new york city assassin central intelligence agency (cia) helicopter government chase politics obsession taxi driver fbi paranoia wheelchair theory control flashback cover-up murder conspiracy torture geronimo newsletter,Mel Gibson Julia Roberts Patrick Stewart,Richard Donner,True
329,Desperate Measures (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Crime Drama Thriller,Desperate Measures (1998) Crime Drama Thriller,"{'Crime', 'Thriller', 'desperate', 'Drama', 'measures'}","{'Crime', 'Thriller', 'Drama'}","San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most: freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival.",chase donation paranoia terminal illness leukemia prison escape hospital psychological thriller criminal convict confrontation captive freeway propane,Michael Keaton Andy García Brian Cox,Barbet Schroeder,True
330,187 (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,187 (1997) Drama,"{'187', 'Drama'}",{'Drama'},"After surviving a stabbing by a student, teacher Trevor Garfield moves from New York to Los Angeles. There, he resumes teaching as a substitute teacher. The education system, where violent bullies control the classrooms and the administration is afraid of lawsuits, slowly drives Garfield mad.",high school new york city teacher attack stabbing,Samuel L. Jackson John Heard Kelly Rowan,Kevin Reynolds,True
331,"Edge, The (1997)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Adventure Thriller,"Edge, The (1997) Adventure Thriller","{'Thriller', 'the', 'Adventure', 'edge,'}","{'Thriller', 'Adventure'}","The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.",rescue airplane photographer grizzly bear wilderness supermodel emergency landing survival conflict billionaire crash bear attack animal horror,Anthony Hopkins Alec Baldwin Elle Macpherson,Lee Tamahori,True
332,Kiss the Girls (1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Crime Drama Thriller,Kiss the Girls (1997) Crime Drama Thriller,"{'Crime', 'Thriller', 'Drama', 'the', 'girls', 'kiss'}","{'Crime', 'Thriller', 'Drama'}","Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.","based on novel or book escape kidnapping detective fbi investigation north carolina psychologist serial killer psychological thriller los angeles, california doctor kickboxing missing person uncle niece relationship police psychologist homicide investigation psychological detective psychological profiling",Morgan Freeman Ashley Judd Cary Elwes,Gary Fleder,True
333,"Game, The (1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Mystery Thriller,"Game, The (1997) Mystery Thriller","{'Thriller', 'game,', 'the', 'Mystery'}","{'Thriller', 'Mystery'}","In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.","suicide sibling relationship san francisco, california birthday gun key manipulation restaurant danger of life birthday party game millionaire surprising trapped in an elevator birthday present investment banker puzzlement",Michael Douglas Sean Penn Deborah Kara Unger,David Fincher,True
334,U Turn (1997),0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Action Crime Mystery,U Turn (1997) Action Crime Mystery,"{'Crime', 'turn', 'Action', 'u', 'Mystery'}","{'Crime', 'Mystery', 'Action'}","When a desperate man’s car breaks down in a bizarre desert town while evading vengeful bookies, he becomes entangled in a dangerous love triangle. Caught between a married couple, he’s faced with deadly contracts to kill them both.",small town robbery gambling debt arizona wilderness kiss car garage misanthrophy money police officer desert neo-noir,Sean Penn Nick Nolte Jennifer Lopez,Oliver Stone,True
335,How to Be a Player (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,How to Be a Player (1997) Comedy,"{'be', 'how', 'a', 'Comedy', 'to', 'player'}",{'Comedy'},"Dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend Lisa. Dray's sister Jenny and her friend Katrina plan to show him that the way he lives is wrong and organize a party in Malibu, inviting all of his girlfriends.",friends,Bill Bellamy Lark Voorhies Amber Smith,Lionel C. Martin,True
336,Playing God (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Crime Thriller,Playing God (1997) Crime Thriller,"{'Crime', 'Thriller', 'playing', 'god'}","{'Crime', 'Thriller'}","Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.","fbi drug addiction gang war surgeon los angeles, california drugs",David Duchovny Timothy Hutton Angelina Jolie,Andy Wilson,True
337,"House of Yes, The (1997)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Comedy Drama Thriller,"House of Yes, The (1997) Comedy Drama Thriller","{'yes,', 'Thriller', 'Drama', 'of', 'the', 'Comedy', 'house'}","{'Thriller', 'Comedy', 'Drama'}","Jackie-O is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend — and she's even more shocked to learn that this friend is his fiance. It soon becomes clear that her obsession with Jackie Kennedy is nothing compared to her obsession with her brother, and she isn't the only member of the family with problems.",the white house hurricane thanksgiving dark comedy john f. kennedy based on play or musical dysfunctional family family relationships incest mental illness virginia 1980s brother sister relationship jacqueline kennedy,Parker Posey Josh Hamilton Tori Spelling,Mark Waters,True
338,Bean (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Bean (1997) Comedy,"{'Comedy', 'bean'}",{'Comedy'},"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.","california london, england airport paris, france chaos repair vault museum painting arts and culture destroy artwork guard clumsy fellow arts expert host family damage poster hospital los angeles, california amusement park teenage rebellion laxative",Rowan Atkinson Peter MacNicol Pamela Reed,Mel Smith,True
339,Mad City (1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Action Drama,Mad City (1997) Action Drama,"{'mad', 'Drama', 'city', 'Action'}","{'Drama', 'Action'}",A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,journalist hostage museum,John Travolta Dustin Hoffman Mia Kirshner,Costa-Gavras,True
340,Boogie Nights (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Boogie Nights (1997) Drama,"{'boogie', 'nights', 'Drama'}",{'Drama'},"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.","new year's eve adultery pornography robbery husband wife relationship drug abuse 1970s cocaine porn actor custody battle rags to riches coming of age alter ego los angeles, california drugs porn industry disco voyeurism curious 1980s candid big dick mother son relationship introspective dramatic admiring audacious euphoric",Mark Wahlberg Burt Reynolds Julianne Moore,Paul Thomas Anderson,True
